index,duration,content,startOfParagraph,startTime,ID
698,1883,consiste à apprendre à prédire  comment un événement dans une histoire,False,361404,1637
699,1744,"aura une incidence sur tous les autres événements,",False,363287,1637
700,2049,et la peur fonctionne de la même façon.,False,365031,1637
701,5177,"Dans la peur, tout comme dans la fiction,  une chose conduit toujours à une autre.",False,367080,1637
702,2646,"Quand j'ai écrit mon premier roman,   The Age Of Miracles ,",False,372257,1637
703,2961,j'ai passé des mois à essayer de comprendre  ce qui se passerait,False,374903,1637
704,3189,si la rotation de la terre  se mettait soudain à ralentir.,False,377864,1637
705,2892,Qu'adviendrait-il de nos jours .  Qu'adviendrait-il de nos cultures .,False,381053,1637
706,2043,Qu'adviendrait-il à nos esprits .,False,383945,1637
707,3106,Et c'est seulement plus tard que j'ai réalisé à quel point ces questions,False,385988,1637
708,2121,étaient similaires à celles  que je me posais,False,389094,1637
709,2237,quand j'étais une enfant apeurée dans la nuit.,False,391215,1637
710,2531,"Je tremblais en pensant .   Si un tremblement de terre frappe ce soir,",False,393452,1637
711,3866,qu'arrivera-t-il à notre maison .  Qu'arrivera-t-il à ma famille . ,False,395983,1637
712,4700,Et la réponse à ces questions  a toujours pris la forme d'une histoire.,False,399849,1637
713,2503,"Donc si nous pensons à nos peurs  comme étant plus que de simples peurs,",False,404549,1637
714,2927,"mais comme des histoires,  nous devrions penser que nous sommes",False,407052,1637
715,2231,comme les auteurs de ces histoires.,False,409979,1637
716,1962,"Mais tout aussi important,  nous devons nous considérer",False,412210,1637
717,2504,"comme les lecteurs de nos peurs,  et comment nous choisissons",False,414172,1637
718,4335,de lire nos peurs peut avoir  de profondes répercussions sur nos vies.,False,416676,1637
719,3001,"Maintenant, certains d'entre nous lisent  naturellement nos peurs de plus près que les autres.",True,421011,1637
720,2921,"J'ai lu récemment une étude  sur les entrepreneurs prospères,",False,424012,1637
721,2626,et l'auteur a constaté que  ces gens partageaient une habitude,False,426933,1637
722,3359,"qu'il a appelé  la paranoïa productive ,  ce qui signifie que",False,429559,1637
723,2521,"ces gens, au lieu de rejeter leurs peurs,",False,432918,1637
724,2663,"les lisaient attentivement, les étudiaient",False,435439,1637
725,3600,et puis traduisaient ces peurs  dans la préparation et l'action.,False,438102,1637
726,1917,"De sorte que si leurs pires craintes se réalisaient,",False,441702,1637
727,2078,leurs affaires étaient prêtes.,False,443619,1637
728,4351,"Et parfois, bien sûr,  nos pires craintes deviennent réalités.",True,445697,1637
729,3159,C'est un des aspects  les plus extraordinaires de la peur.,False,450048,1637
730,4922,"De temps à autre, nos peurs  peuvent prédire l'avenir.",False,453207,1637
731,3395,Mais nous ne pouvons pas nous préparer  à toutes les peurs,False,458129,1637
732,2398,que notre imagination concocte.,False,461524,1637
733,1984,"Alors, comment pouvons-nous  faire la différence entre",False,463922,1637
734,3820,les peurs qu'ils faut écouter et toutes les autres .,False,465906,1637
735,2477,Je pense que la fin de l'histoire du baleinier Essex,False,469726,1637
736,4283,"propose un éclairage, bien qu'il soit tragique.",False,472203,1637
737,4727,"Après de longues délibérations,  les hommes ont finalement pris une décision.",False,476486,1637
738,3873,"Terrifiés par les cannibales,  ils ont décidé de renoncer aux îles les plus proches",False,481213,1637
739,2327,et au contraire ont choisi de prendre  la route la plus longue,False,485086,1637
740,3127,et la plus difficile vers l'Amérique du Sud.,False,487413,1637
741,3470,"Après plus de deux mois en mer,  les hommes ont manqué de nourriture",False,490540,1637
742,1079,"comme ils l'avaient pensé,",False,494010,1637
743,2695,et ils étaient encore assez loin des terres.,False,495089,1637
744,2887,Quand le dernier des survivants a enfin été secouru,False,497784,1637
745,4486,"par deux navires de passage, moins de la moitié  des hommes étaient toujours en vie.",False,500671,1637
746,4903,et certains d'entre eux avaient eu recours  à leur propre forme de cannibalisme.,False,505157,1637
747,3363,"Herman Melville, qui a utilisé cette histoire  comme recherche pour  Moby Dick ,",False,510060,1637
748,3880,"a écrit des années plus tard  et depuis la terre ferme, je cite,",False,513423,1637
749,2624, Toutes les souffrances de  ces pauvres hommes de l'Essex,False,517303,1637
750,2689,"auraient pu, selon toute vraisemblance  humaine être évitées",False,519927,1637
751,2567,"s'ils avaient immédiatement,  après avoir quitté l'épave,",False,522616,1637
752,1881,filé tout droit vers Tahiti. ,False,525183,1637
753,4565,"Mais, comme Melville a dit,  ils redoutaient les cannibales. ",False,527064,1637
754,3046,"La question est donc, pourquoi  ces hommes redoutaient-ils les cannibales",False,531629,1637
755,4189,bien plus encore  que l'extrême vraisemblance de famine .,False,534675,1637
756,1867,Pourquoi est-ce qu'ils ont été influencés  par une histoire,False,538864,1637
757,2639,bien plus que par l'autre .,False,540731,1637
758,1522,"Examinée sous cet angle,",False,543370,1637
759,3299,leur histoire devient une histoire sur la lecture.,False,544892,1637
760,2656,L'écrivain Vladimir Nabokov a dit  que le meilleur lecteur,False,548191,1637
761,2799,"a une combinaison de  deux tempéraments très différents,",False,550847,1637
762,2850,l'un artistique et l'autre scientifique.,False,553646,1637
763,2504,"Un bon lecteur a la passion de l'artiste,",False,556496,1637
764,2423,"une volonté de se laisser emporter par l'histoire,",False,559000,1637
765,2111,"mais tout aussi important, le lecteur doit aussi avoir",False,561423,1637
766,3211,"le jugement objectif d'un scientifique,",False,563534,1637
767,1491,qui agit pour tempérer et compliquer,False,566745,1637
768,3398,les réactions intuitives du lecteur de l'histoire.,False,568236,1637
769,3205,"Comme nous l'avons vu, les hommes de l'Essex n'avaient aucun problème avec la partie artistique.",False,571634,1637
770,3640,Ils ont imaginé divers scénarios horribles.,False,574839,1637
771,3989,Le problème c'est qu'ils ont écouté  la mauvaise histoire.,False,578479,1637
772,2124,"De tous les récits que leurs peurs avaient écrit,",False,582468,1637
773,3651,"ils n'ont réagi qu'au plus débridé, au plus vif,",False,584592,1637
774,3219,celui qui a été plus facile à représenter  pour leur imagination .,False,588243,1637
775,1951,les cannibales.,False,591462,1637
776,2281,Mais peut-être s'ils avaient été  capables de lire leurs peurs,False,593413,1637
777,3481,"plus comme un scientifique,  avec plus de jugement objectif,",False,595694,1637
778,2760,ils auraient écouté plutôt le récit le moins violent,False,599175,1637
779,3288,"mais le plus probable, l'histoire de la famine,",False,601935,1637
780,5580,"et filé vers Tahiti, tout comme le suggère  le triste commentaire de Melville.",False,605223,1637
781,2868,"Et peut-être que si nous essayons tous  de lire nos peurs,",True,610803,1637
782,1977,nous aussi serions moins souvent influencés,False,613671,1637
783,1876,par les plus sombres d'entre elles.,False,615648,1637
784,1668,Nous passerions alors moins de temps  à nous inquiéter de,False,617524,1637
785,2188,"tueurs en série et d'avion qui s'écrase,",False,619192,1637
786,1866,et plus de temps des désastres plus subtils,False,621380,1637
787,2054,et plus lents auxquels nous sommes confrontés .,False,623246,1637
788,2748,"l'accumulation silencieuse de plaque dans nos artères,",False,625300,1637
789,2543,les changements graduels dans notre climat.,False,628048,1637
790,3649,"Tout comme les histoires les plus nuancées  dans la littérature sont souvent les plus riches,",False,630591,1637
791,4448,nos peurs les plus subtiles  pourraient aussi être les plus vraies.,False,634240,1637
792,2897,"Lues de la bonne façon,  nos peurs sont un cadeau étonnant",False,638688,1637
793,2932,"de l'imagination, une sorte de voyance tous les jours,",False,641585,1637
794,2235,une façon d'entrevoir ce que pourrait être l'avenir,False,644517,1637
795,3435,quand il est encore temps d'influencer  son déroulement.,False,646752,1637
796,3396,"Bien lues, nos peurs peuvent nous offrir  quelque chose d'aussi précieux",False,650187,1637
797,2157,que nos œuvres préférées de la littérature .,False,653583,1637
798,3045,"un peu de sagesse, un peu de perspicacité",False,655740,1637
799,2574,"et une version de cette chose des plus insaisissables ,",False,658785,1637
800,1251,la vérité.,False,661359,1637
801,5031,Merci. ,False,662610,1637
802,1818,Je pense qu'on peut dire,True,458,1832
803,3984,que chaque être humain aura un rapport intime avec la mort,False,2276,1832
804,2840,au moins une fois  dans sa vie.,False,6260,1832
805,2017,Et si ce rapport commençait,False,9100,1832
806,2289,bien avant d'être confronté  à son propre passage,False,11117,1832
807,2794,de la vie à la mort .,False,13406,1832
808,1929,A quoi ressemblerait notre vie,False,16200,1832
809,3596,si les morts vivaient littéralement à côté de nous .,False,18129,1832
810,1926,"Dans le pays natal de mon mari,",True,21725,1832
811,2680,"dans les hautes terres  de l'île de Sulawesi,",False,23651,1832
812,2027,"dans l'est de l'Indonésie,",False,26331,1832
813,2469,se trouve une communauté  qui ressent la mort,False,28358,1832
814,2621,"non pas en tant qu’événement singulier,",False,30827,1832
815,3752,mais en tant que processus social progressif.,False,33448,1832
816,1797,"A Tana Toraja,",False,37200,1832
817,3038,"les moments collectifs les plus importants dans les vies des gens,",False,38997,1832
818,3346,"les points forts de l'interaction  sociale et culturelle,",False,42035,1832
819,4715,"ne sont ni les mariages, ni les naissances, ni même les repas familiaux,",False,45381,1832
820,2494,mais les funérailles.,False,50096,1832
821,2329,Ces funérailles sont marquées,False,52590,1832
822,1911,par des rituels élaborés,False,54919,1832
823,3515,qui lient les personnes dans un système de dette réciproque,False,56830,1832
824,2137,fondé sur le nombre d'animaux,False,60345,1832
826,2683,qui sont sacrifiés et répartis,False,67476,1832
827,2767,au nom du défunt.,False,70159,1832
828,3737,"Ce complexe culturel autour de la mort,",False,72926,1832
829,3628,"cette mise en scène rituelle de la fin de la vie,",False,76663,1832
830,2580,a fait de la mort l'aspect,False,80291,1832
831,4829,le plus visible et le plus remarquable du paysage de Toraja.,False,82871,1832
832,2428,D'une durée allant de quelques jours,False,87700,1832
833,1840,"à plusieurs semaines,",False,90128,1832
834,3142,"les funérailles sont événements bruyants,",False,91968,1832
835,3042,où commémorer une personne morte,False,95110,1832
836,2591,n'est pas tant une affaire de tristesse individuelle,False,98152,1832
837,5068,qu'une transition partagée publiquement.,False,100743,1832
838,2401,C'est une transition qui concerne autant,False,105811,1832
839,2202,l'identité des vivants,False,108212,1832
840,3813,que la commémoration des morts.,False,110414,1832
841,2494,"Tous les ans, des milliers de visiteurs",True,114227,1832
842,2564,viennent à Tana Toraja pour assister à ce qu'on pourrait appeler,False,116721,1832
843,2064,"cette culture de la mort,",False,119285,1832
844,3586,"et, pour beaucoup de gens, ces cérémonies spectaculaires,",False,121349,1832
845,2758,"tout comme leur durée,",False,124935,1832
846,2744,sont d'une certaine manière  sans commune mesure,False,127693,1832
847,4923,avec la façon occidentale  d'affronter notre propre mortalité.,False,130437,1832
848,5914,"Ainsi, même si nous partageons la mort en tant qu'expérience universelle,",False,135360,1832
849,4142,elle n'est pas vécue de la même façon partout dans le monde.,False,141274,1832
850,2268,"En tant qu'anthropologue,",False,145416,1832
851,2462,j'observe que ces différences dans la façon de la vivre,False,147684,1832
852,4749,ont leurs racines  dans la sphère culturelle et sociale,False,150146,1832
853,5176,à travers laquelle nous définissons  les phénomènes qui nous entourent.,False,154895,1832
854,4885,"Là où nous ne voyons qu'une réalité incontestable,",False,160071,1832
855,4923,"la mort, comme un état biologique irréfutable,",False,164956,1832
856,3305,les Torajas considèrent  la forme corporelle du défunt,False,169879,1832
857,3812,comme étant à l'origine d'une plus large événement social.,False,173184,1832
858,4796,"Là encore, la fin de la vie matérielle",False,176996,1832
859,2949,n'est pas la même chose que la mort.,False,181792,1832
860,3583,"En fait, un membre de la communauté n'est réellement mort",False,184741,1832
861,3434,que lorsque toute la famille se met d'accord,False,188324,1832
862,2344,et rassemble les ressources nécessaires,False,191758,1832
863,1786,à la tenue d'une cérémonie funéraire,False,194102,1832
864,3652,qui soit considérée comme appropriée en termes de ressources,False,195888,1832
865,2695,par rapport au statut du défunt.,False,199540,1832
